image_id,image,brightness_threshold,defect_percentage,number_of_defects,yellow_ratio,largest_defect_ratio,mean_defect_ratio,aspect_ratio,circularity,solidity,grade
NDM_M1 (148),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (148).jpg,12,0.07061756796128597,4,83.6003695508311,0.0002729390663534366,0.00017654391990321494,0.4881889763779528,0.6301821293056884,0.9670676783272125,NDM_M1
NDM_M1 (149),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (149).jpg,19,0.0,0,91.188500014871,0.0,0.0,1.9777777777777779,0.6431407680570989,0.9704311055720773,NDM_M1
NDM_M1 (15),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (15).jpg,19,0.16397186910885891,4,12.435726549920515,0.0006045255326813094,0.0004099296727721473,2.0831265508684864,0.5966513760982882,0.94504230846842,NDM_M1
NDM_M1 (150),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (150).jpg,18,0.0,0,91.37913998609012,0.0,0.0,0.5053191489361702,0.6431213826660177,0.9703599383509102,NDM_M1
NDM_M1 (151),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (151).jpg,4,0.07396473150274145,3,7.194021113760927,0.0005568487643134964,0.0002465491050091382,2.098360655737705,0.6249386449581096,0.9707008837424181,NDM_M1
NDM_M1 (152),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (152).jpg,4,0.07481241421140002,5,7.115844064723305,0.00022929793621290684,0.00014962482842280003,0.47745039085989177,0.6247504953375163,0.9708900650582605,NDM_M1
NDM_M1 (153),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (153).jpg,5,0.0860052535128942,5,20.681275065871514,0.0003079575626374539,0.0001720105070257884,2.0971357409713574,0.6251100268127151,0.9725518108756194,NDM_M1
NDM_M1 (154),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (154).jpg,5,0.07354281893879536,4,20.630584088008266,0.00024109078384894345,0.0001838570473469884,0.47771836007130125,0.6253040993858523,0.9724388133760468,NDM_M1
NDM_M1 (155),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (155).jpg,18,0.07099661651099243,2,84.83697899151053,0.0003796932801521666,0.0003549830825549621,2.1443298969072164,0.5855678414235286,0.952130526027621,NDM_M1
NDM_M1 (156),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (156).jpg,18,0.07761925825397648,3,85.17062376234044,0.0003350644999162339,0.0002587308608465883,0.46694711538461536,0.5892258069881202,0.9521888682043753,NDM_M1
NDM_M1 (157),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (157).jpg,23,0.04750443719771761,2,87.67804630375166,0.0003878802670272355,0.00023752218598858805,2.074441687344913,0.6148757374591515,0.960115961110782,NDM_M1
NDM_M1 (158),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (158).jpg,23,0.03692866775746036,2,87.81724340022615,0.00028105003780014076,0.00018464333878730177,0.4820574162679426,0.6150336329254036,0.9599341299701825,NDM_M1
NDM_M1 (159),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (159).jpg,22,0.09205031937840252,3,90.5641291205958,0.0007065602583991803,0.0003068343979280084,2.1188369152970923,0.6097059133325606,0.9554856022998082,NDM_M1
NDM_M1 (16),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (16).jpg,19,0.16370832878903552,3,12.568959719344166,0.0009747518813392954,0.0005456944292967851,0.481216457960644,0.6005778831300982,0.9454340449235621,NDM_M1
NDM_M1 (160),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (160).jpg,22,0.07941313256289433,2,90.73794982494012,0.0006888321443300778,0.0003970656628144716,0.47195704057279236,0.6068653749344792,0.9551818596066096,NDM_M1
NDM_M1 (161),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (161).jpg,28,0.1504427124754785,4,93.44138257073679,0.0007268084053514306,0.00037610678118869627,2.1483375959079285,0.5978195570276656,0.9580953683935896,NDM_M1
NDM_M1 (162),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (162).jpg,28,0.15701637961304626,5,93.53196310225499,0.0007099967095020307,0.00031403275922609254,0.46519928613920286,0.6026665964157809,0.9579248130024078,NDM_M1
NDM_M1 (163),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (163).jpg,16,0.10987684684192309,7,70.51121768595945,0.00020836749193856916,0.00015696692405989013,2.2357615894039733,0.5894115264558166,0.9507737040964953,NDM_M1
NDM_M1 (164),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (164).jpg,15,0.10528951771709559,6,71.33916883885581,0.00021854689082899845,0.00017548252952849267,0.44813278008298757,0.5885047600522183,0.9507134668840092,NDM_M1
NDM_M1 (165),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (165).jpg,22,0.07717068250054658,5,93.19361074371757,0.00025002002324861516,0.00015434136500109316,2.2018348623853212,0.6100395518521159,0.9664879869467886,NDM_M1
NDM_M1 (166),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (166).jpg,22,0.0759807688561106,5,93.09603233187362,0.0002002342199199496,0.00015196153771222123,0.45416666666666666,0.6054692707753161,0.966421154861118,NDM_M1
NDM_M1 (167),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (167).jpg,19,0.17704375834283584,7,93.04233161657812,0.0006614821740281778,0.00025291965477547976,2.1057934508816123,0.6244389741234652,0.956228729563292,NDM_M1
NDM_M1 (168),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (168).jpg,19,0.17895254407624936,6,93.06429215947956,0.0008385698925312167,0.00029825424012708225,0.4748803827751196,0.6227102918209355,0.9567030388421682,NDM_M1
NDM_M1 (169),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (169).jpg,20,0.16229932417154486,6,59.295831972464384,0.0007104992086023667,0.00027049887361924144,2.099264705882353,0.6187788452387782,0.9591894293551753,NDM_M1
NDM_M1 (17),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (17).jpg,18,0.12495692030204285,7,4.644765326569907,0.00030129992343680027,0.0001785098861457755,2.168152866242038,0.5991644327963835,0.9463488477113973,NDM_M1
NDM_M1 (170),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (170).jpg,20,0.16506457913053263,7,58.48992533414778,0.0004661592496443526,0.00023580654161504662,0.4763572679509632,0.6209167681425499,0.9593085269476228,NDM_M1
NDM_M1 (171),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (171).jpg,17,0.13170435837449096,4,65.92649225013633,0.0008277394659449431,0.0003292608959362274,2.026221692491061,0.6333051785144583,0.9653143313233916,NDM_M1
NDM_M1 (172),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (172).jpg,16,0.13721000878714915,6,65.90626904986657,0.0005861497403611498,0.00022868334797858194,0.4929411764705882,0.633102181725776,0.9656182191186333,NDM_M1
NDM_M1 (173),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (173).jpg,19,0.05249726853110938,4,59.04616063974649,0.00023405821890223853,0.00013124317132777344,1.9495412844036697,0.6469281170570801,0.9694009032515768,NDM_M1
NDM_M1 (174),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (174).jpg,19,0.05097569179604038,4,58.94997654928677,0.00018476319517152183,0.00012743922949010097,0.5138316656856975,0.643946312653485,0.9686875676769255,NDM_M1
NDM_M1 (175),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (175).jpg,22,0.2658528822571284,9,31.003064172891744,0.0005658214708445926,0.00029539209139680934,2.001166861143524,0.605063755178279,0.9570833559850035,NDM_M1
NDM_M1 (176),c:\Users\noppa\OneDrive\Desktop\mango\data\jpg\NDM_M1\NDM_M1 (176).jpg,22,0.2378179398124077,9,31.365451406942164,0.0004440238753821517,0.0002642421553471197,0.4994172494172494,0.6083166499141667,0.9571023317993445,NDM_M1
